State,Year,OD_rate_AIAN,deaths_AIAN,population_AIAN,OD_rate_ALL,deaths_ALL,population_ALL,PL280,PL280_3cat,Year_Factor,deaths_non_AIAN,pop_non_AIAN,OD_rate_non_AIAN,base_crim,added_states,state_crim,interact,state_code
ID,2017,0.001033532,36,34832,0.001711181,2938,1716943,1,Optional,2017,2902,1682111,0.001725213,0,0,0,0.001711181,16
ID,2018,0.00123839,44,35530,0.00167426,2937,1754208,1,Optional,2018,2893,1718678,0.001683271,0,0,0,0.00167426,16
ID,2019,0.001378322,50,36276,0.001647394,2944,1787065,1,Optional,2019,2894,1750789,0.001652969,0,0,0,0.001647394,16
ID,2020,0.001022577,38,37161,0.001655799,3025,1826913,1,Optional,2020,2987,1789752,0.001668946,0,0,0,0.001655799,16
IN,1999,0,0,17099,8.387139785166806e-5,507,6044969,0,No,1999,507,6027870,8.410931224462373e-5,0,0,0,0,18
IN,2000,2.5412960609911054e-4,5,19675,1.174248435774449e-4,714,6080485,0,No,2000,709,6060810,1.169810635872103e-4,0,0,0,0,18
IN,2001,0,0,20272,1.2549447106283536e-4,769,6127760,0,No,2001,769,6107488,1.259110128419409e-4,0,0,0,0,18
IN,2002,0,0,21238,1.262190001993188e-4,777,6155967,0,No,2002,777,6134729,1.266559614939796e-4,0,0,0,0,18
IN,2003,0,0,21975,1.5556822909455095e-4,964,6196638,0,No,2003,964,6174663,1.5612188065972183e-4,0,0,0,0,18
IN,2004,2.1880880486630782e-4,5,22851,1.8113247747034457e-4,1129,6233007,0,No,2004,1124,6210156,1.8099384298880737e-4,0,0,0,0,18
IN,2005,0,0,23684,1.9446960922598228e-4,1221,6278616,0,No,2005,1221,6254932,1.9520595907357587e-4,0,0,0,0,18
IN,2006,2.0119105102205055e-4,5,24852,2.0417931207205052e-4,1293,6332669,0,No,2006,1288,6307817,2.0419108544207924e-4,0,0,0,0,18
IN,2007,1.9386607731379163e-4,5,25791,2.1756853369624016e-4,1388,6379599,0,No,2007,1383,6353808,2.1766474529919696e-4,0,0,0,0,18
IN,2008,4.446585392966984e-4,12,26987,0.001179491,7578,6424806,0,No,2008,7566,6397819,0.001182591,0,0,0,0,18
IN,2009,1.7785998861696072e-4,5,28112,0.001189753,7685,6459325,0,No,2009,7680,6431213,0.001194176,0,0,0,0,18
IN,2010,1.722415515518964e-4,5,29029,0.001251735,8116,6483802,0,No,2010,8111,6454773,0.00125659,0,0,0,0,18
IN,2011,1.689246258319538e-4,5,29599,0.001618249,10546,6516922,0,No,2011,10541,6487323,0.001624861,0,0,0,0,18
IN,2012,4.965736418710895e-4,15,30207,0.001657709,10837,6537334,0,No,2012,10822,6507127,0.0016631,0,0,0,0,18
IN,2013,3.901043529144046e-4,12,30761,0.001703571,11194,6570902,0,No,2013,11182,6540141,0.001709749,0,0,0,0,18
IN,2014,1.6060129123438152e-4,5,31133,0.00175038,11547,6596855,0,No,2014,11542,6565722,0.001757918,0,0,0,0,18
IN,2015,5.377024291497975e-4,17,31616,0.001793893,11875,6619680,0,No,2015,11858,6588064,0.001799922,0,0,0,0,18
IN,2016,5.328652477823402e-4,17,31903,0.001776859,11786,6633053,0,No,2016,11769,6601150,0.001782871,0,0,0,0,18
IN,2017,4.0109839252105766e-4,13,32411,0.001837308,12249,6666818,0,No,2017,12236,6634407,0.001844325,0,0,0,0,18
IN,2018,3.6365840353960846e-4,12,32998,0.001833118,12267,6691878,0,No,2018,12255,6658880,0.0018404,0,0,0,0,18
IN,2019,3.5666518056174767e-4,12,33645,0.001823024,12273,6732219,0,No,2019,12261,6698574,0.00183039,0,0,0,0,18
IN,2020,6.604450825556354e-4,23,34825,0.002006232,13552,6754953,0,No,2020,13529,6720128,0.002013206,0,0,0,0,18
KS,1999,1.7524797588587852e-4,5,28531,8.17671257324505e-5,219,2678338,0,No,1999,214,2649807,8.076059879077985e-5,0,1,1,0,20
KS,2000,1.6169194450732464e-4,5,30923,1.201450072124201e-4,323,2688418,0,No,2000,318,2657495,1.1966156098130006e-4,0,1,1,0,20
KS,2001,1.580927688367534e-4,5,31627,1.4543909654565494e-4,393,2702162,0,No,2001,388,2670535,1.4528923979652018e-4,0,1,1,0,20
KS,2002,1.5355322154658805e-4,5,32562,1.5625374281149864e-4,424,2713535,0,No,2002,419,2680973,1.562865422367178e-4,0,1,1,0,20
KS,2003,1.4992054211268027e-4,5,33351,1.674621116972285e-4,456,2723004,0,No,2003,451,2689653,1.6767962261302852e-4,0,1,1,0,20
KS,2004,1.4620310535395773e-4,5,34199,1.9163442588118008e-4,524,2734373,0,No,2004,519,2700174,1.9220983536616528e-4,0,1,1,0,20
KS,2005,0.001930886,68,35217,0.00150184,4123,2745299,0,No,2005,4055,2710082,0.001496265,0,1,1,0,20
KS,2006,0.001497047,54,36071,0.00138259,3820,2762931,0,No,2006,3766,2726860,0.001381076,0,1,1,0,20
KS,2007,0.001517533,56,36902,0.001330563,3704,2783785,0,No,2007,3648,2746883,0.001328051,0,1,1,0,20
KS,2008,0.001051608,40,38037,0.001344693,3776,2808076,0,No,2008,3736,2770039,0.001348717,0,1,1,0,20
KS,2009,0.001009591,40,39620,0.001307232,3703,2832704,0,No,2009,3663,2793084,0.001311454,0,1,1,0,20
KS,2010,0.001795332,73,40661,0.001299631,3708,2853118,0,No,2010,3635,2812457,0.001292464,0,1,1,0,20
KS,2011,0.0011071,46,41550,0.001281329,3679,2871238,0,No,2011,3633,2829688,0.001283887,0,1,1,0,20
KS,2012,0.001317744,55,41738,0.00135798,3919,2885905,0,No,2012,3864,2844167,0.00135857,0,1,1,0,20
KS,2013,0.00125649,53,42181,0.00131239,3798,2893957,0,No,2013,3745,2851776,0.001313217,0,1,1,0,20
KS,2014,0.001454443,62,42628,0.001397028,4057,2904021,0,No,2014,3995,2861393,0.001396173,0,1,1,0,20
KS,2015,0.001497812,64,42729,0.001482669,4317,2911641,0,No,2015,4253,2868912,0.001482444,0,1,1,0,20
KS,2016,0.00131681,56,42527,0.001521349,4423,2907289,0,No,2016,4367,2864762,0.001524385,0,1,1,0,20
KS,2017,0.001710563,73,42676,0.001726669,5030,2913123,0,No,2017,4957,2870447,0.001726909,0,1,1,0,20
KS,2018,0.00151367,65,42942,0.001716294,4997,2911505,0,No,2018,4932,2868563,0.001719328,0,1,1,0,20
KS,2019,0.001435883,62,43179,0.001779074,5183,2913314,0,No,2019,5121,2870135,0.001784237,0,1,1,0,20
KS,2020,0.00237584,104,43774,0.001914679,5579,2913805,0,No,2020,5475,2870031,0.001907645,0,1,1,0,20
LA,1999,0,0,25856,9.594667875415479e-5,428,4460811,0,No,1999,428,4434955,9.65060524853127e-5,0,0,0,0,22
LA,2000,1.76934781839414e-4,5,28259,6.578688272212695e-4,2940,4468976,0,No,2000,2935,4440717,6.609293048847742e-4,0,0,0,0,22
LA,2001,1.733042182246716e-4,5,28851,6.239566758786255e-4,2794,4477875,0,No,2001,2789,4449024,6.268790638126474e-4,0,0,0,0,22
LA,2002,1.6813504606900262e-4,5,29738,6.381653568711842e-4,2870,4497267,0,No,2002,2865,4467529,6.412941023997829e-4,0,0,0,0,22
LA,2003,1.6371971185330714e-4,5,30540,6.392331679289863e-4,2890,4521042,0,No,2003,2885,4490502,6.424671450986994e-4,0,0,0,0,22
LA,2004,1.5867474850052364e-4,5,31511,6.038787954408359e-4,2749,4552238,0,No,2004,2744,4520727,6.069820186001057e-4,0,0,0,0,22
LA,2005,1.5436386650612824e-4,5,32391,6.649000093518634e-4,3043,4576628,0,No,2005,3038,4544237,6.685390748765965e-4,0,0,0,0,22
LA,2006,1.5872008126468161e-4,5,31502,6.203132244783175e-4,2669,4302665,0,No,2006,2664,4271163,6.237177087364729e-4,0,0,0,0,22
LA,2007,1.5299409442795509e-4,5,32681,6.047196932247397e-4,2646,4375581,0,No,2007,2641,4342900,6.081189988256695e-4,0,0,0,0,22
LA,2008,1.467222254827161e-4,5,34078,5.821102330109257e-4,2582,4435586,0,No,2008,2577,4401508,5.854811578213648e-4,0,0,0,0,22
LA,2009,1.4215045203843748e-4,5,35174,5.975535037473996e-4,2684,4491648,0,No,2009,2679,4456474,6.011479030282685e-4,0,0,0,0,22
LA,2010,1.3831641262552214e-4,5,36149,5.684510338000059e-4,2577,4533372,0,No,2010,2572,4497223,5.719084866371981e-4,0,0,0,0,22
LA,2011,1.3603221242790292e-4,5,36756,5.128052677735333e-4,2346,4574836,0,No,2011,2341,4538080,5.158569262771921e-4,0,0,0,0,22
LA,2012,2.6674491184080666e-4,10,37489,7.635988059696303e-4,3514,4601893,0,No,2012,3504,4564404,7.676796357202387e-4,0,0,0,0,22
LA,2013,6.029149627765545e-4,23,38148,0.00123555,5715,4625470,0,No,2013,5692,4587322,0.001240811,0,0,0,0,22
LA,2014,4.392878368950102e-4,17,38699,0.001308908,6086,4649676,0,No,2014,6069,4610977,0.001316207,0,0,0,0,22
LA,2015,6.144865197019741e-4,24,39057,0.001384582,6467,4670724,0,No,2015,6443,4631667,0.001391076,0,0,0,0,22
LA,2016,5.827653482656397e-4,23,39467,0.001413813,6619,4681666,0,No,2016,6596,4642199,0.001420878,0,0,0,0,22
LA,2017,5.239390234774581e-4,21,40081,0.001462535,6851,4684333,0,No,2017,6830,4644252,0.001470635,0,0,0,0,22
LA,2018,4.7451362353587574e-4,19,40041,0.001475758,6877,4659978,0,No,2018,6858,4619937,0.001484436,0,0,0,0,22
LA,2019,7.227594457182734e-4,29,40124,0.001605363,7463,4648794,0,No,2019,7434,4608670,0.001613047,0,0,0,0,22
LA,2020,0.00100653,41,40734,0.001794926,8338,4645318,0,No,2020,8297,4604584,0.0018019,0,0,0,0,22
MA,1999,2.536912070627632e-4,5,19709,1.0320791408416035e-4,652,6317345,0,No,1999,647,6297636,1.0273696352091483e-4,0,0,2,0,25
MA,2000,0,0,20760,1.1434696934067947e-4,726,6349097,0,No,2000,726,6328337,1.147220825945268e-4,0,0,2,0,25
MA,2001,0,0,22400,1.5114962812814861e-4,967,6397634,0,No,2001,967,6375234,1.5168070693561994e-4,0,0,2,0,25
MA,2002,0,0,23692,1.492861535066819e-4,958,6417206,0,No,2002,958,6393514,1.4983935281912263e-4,0,0,2,0,25
MA,2003,1.996087668170386e-4,5,25049,1.7718777466635215e-4,1138,6422565,0,No,2003,1133,6397516,1.7709998693242815e-4,0,0,2,0,25
MA,2004,1.895159761967934e-4,5,26383,1.5407933619877233e-4,988,6412281,0,No,2004,983,6385898,1.5393293159395905e-4,0,0,2,0,25
MA,2005,1.803491559659501e-4,5,27724,1.822500620774633e-4,1167,6403290,0,No,2005,1162,6375566,1.8225832812333837e-4,0,0,2,0,25
MA,2006,1.7188037126160193e-4,5,29090,2.1778185746083826e-4,1396,6410084,0,No,2006,1391,6380994,2.1799111549078404e-4,0,0,2,0,25
MA,2007,1.6375188314665619e-4,5,30534,2.1736564960377414e-4,1398,6431559,0,No,2007,1393,6401025,2.1762139657320508e-4,0,0,2,0,25
MA,2008,1.5559358954411078e-4,5,32135,2.0049568965184087e-4,1297,6468967,0,No,2008,1292,6436832,2.0071985722168917e-4,0,0,2,0,25
MA,2009,1.4758404911597155e-4,5,33879,1.97618361200642e-4,1288,6517613,0,No,2009,1283,6483734,1.9787980197830447e-4,0,0,2,0,25
MA,2010,1.422717960391532e-4,5,35144,1.8999243848422077e-4,1244,6547629,0,No,2010,1239,6512485,1.9024995834923228e-4,0,0,2,0,25
MA,2011,1.3977412501397742e-4,5,35772,2.2906895689070998e-4,1509,6587536,0,No,2011,1504,6551764,2.2955649806678018e-4,0,0,2,0,25
MA,2012,1.3648523229786537e-4,5,36634,2.1681745084066792e-4,1441,6646144,0,No,2012,1436,6609510,2.1726270177365643e-4,0,0,2,0,25
MA,2013,1.333155579256099e-4,5,37505,2.556469436518875e-4,1711,6692824,0,No,2013,1706,6655319,2.563363228719765e-4,0,0,2,0,25
MA,2014,1.3015410245730946e-4,5,38416,4.067952598271298e-4,2744,6745408,0,No,2014,2739,6706992,4.083797923122616e-4,0,0,2,0,25
MA,2015,3.598601686201933e-4,14,38904,0.0010254,6967,6794422,0,No,2015,6953,6755518,0.001029233,0,0,2,0,25
MA,2016,3.8137855635503803e-4,15,39331,0.001160343,7904,6811779,0,No,2016,7889,6772448,0.001164867,0,0,2,0,25
MA,2017,6.008411776487082e-4,24,39944,0.001177291,8076,6859819,0,No,2017,8052,6819875,0.001180667,0,0,2,0,25
MA,2018,4.386178663677567e-4,18,41038,0.001179343,8140,6902149,0,No,2018,8122,6861111,0.001183773,0,0,2,0,25
MA,2019,3.3975634616318013e-4,14,41206,0.001200725,8276,6892503,0,No,2019,8262,6851297,0.001205903,0,0,2,0,25
MA,2020,3.2934202168952457e-4,14,42509,0.001266687,8732,6893574,0,No,2020,8718,6851065,0.001272503,0,0,2,0,25
ME,1999,6.600660066006601e-4,5,7575,2.0208271498127578e-4,256,1266808,0,No,1999,251,1259233,1.993276859802753e-4,0,1,2,0,23
ME,2000,6.078288353999514e-4,5,8226,2.0942441229784074e-4,267,1274923,0,No,2000,262,1266697,2.0683715205767442e-4,0,1,2,0,23
ME,2001,0,0,8441,2.2011492643650267e-4,283,1285692,0,No,2001,283,1277251,2.215696053477351e-4,0,1,2,0,23
ME,2002,5.757052389176742e-4,5,8685,2.5000771628753976e-4,324,1295960,0,No,2002,319,1287275,2.478102969450972e-4,0,1,2,0,23
ME,2003,5.590339892665474e-4,5,8944,2.3880359399408962e-4,312,1306513,0,No,2003,307,1297569,2.3659628119968956e-4,0,1,2,0,23
ME,2004,5.489076737292787e-4,5,9109,2.5120119845808134e-4,330,1313688,0,No,2004,325,1304579,2.491225138531281e-4,0,1,2,0,23
ME,2005,5.33731853116994e-4,5,9368,3.101334787194596e-4,409,1318787,0,No,2005,404,1309419,3.085337848312878e-4,0,1,2,0,23
ME,2006,5.225752508361204e-4,5,9568,2.9691323560631874e-4,393,1323619,0,No,2006,388,1314051,2.952701226969121e-4,0,1,2,0,23
ME,2007,5.075111652456354e-4,5,9852,2.7881601157463224e-4,370,1327040,0,No,2007,365,1317188,2.7710547013789984e-4,0,1,2,0,23
ME,2008,4.929022082018927e-4,5,10144,2.53286524179844e-4,337,1330509,0,No,2008,332,1320365,2.5144562299061243e-4,0,1,2,0,23
ME,2009,4.8049202383240437e-4,5,10406,3.151347407847532e-4,419,1329590,0,No,2009,414,1319184,3.1383036786377034e-4,0,1,2,0,23
ME,2010,4.762358319839985e-4,5,10499,2.476736369104483e-4,329,1328361,0,No,2010,324,1317862,2.4585275241261986e-4,0,1,2,0,23
ME,2011,4.722327162825841e-4,5,10588,3.071854285688472e-4,408,1328188,0,No,2011,403,1317600,3.0585913782635093e-4,0,1,2,0,23
ME,2012,9.449116507606539e-4,10,10583,0.001806361,2401,1329192,0,No,2012,2391,1318609,0.001813274,0,1,2,0,23
ME,2013,0.001854771,20,10783,0.002036434,2705,1328302,0,No,2013,2685,1317519,0.002037921,0,1,2,0,23
ME,2014,0.002199212,24,10913,0.001936713,2576,1330089,0,No,2014,2552,1319176,0.001934541,0,1,2,0,23
ME,2015,0.002640444,29,10983,0.00217704,2894,1329328,0,No,2015,2865,1318345,0.002173179,0,1,2,0,23
ME,2016,0.002242756,25,11147,0.002238113,2980,1331479,0,No,2016,2955,1320332,0.002238073,0,1,2,0,23
ME,2017,0.001675042,19,11343,0.002425319,3240,1335907,0,No,2017,3221,1324564,0.002431744,0,1,2,0,23
ME,2018,0.003218511,37,11496,0.002423782,3244,1338404,0,No,2018,3207,1326908,0.002416897,0,1,2,0,23
ME,2019,0.003003003,35,11655,0.002636489,3544,1344212,0,No,2019,3509,1332557,0.002633283,0,1,2,0,23
ME,2020,0.002426974,28,11537,0.002751564,3715,1350141,0,No,2020,3687,1338604,0.002754362,0,1,2,0,23
MI,1999,2.7966943073287376e-4,20,71513,1.1750897938348909e-4,1163,9897116,0,No,1999,1143,9825603,1.1632873829728313e-4,0,0,0,2,26
MI,2000,1.756163458291118e-4,13,74025,1.5253896887681815e-4,1516,9938444,0,No,2000,1503,9864419,1.523657906258848e-4,0,0,0,2,26
MI,2001,3.4689793195463644e-4,26,74950,1.6374540592045737e-4,1636,9991120,0,No,2001,1610,9916170,1.6236107287390193e-4,0,0,0,2,26
MI,2002,2.3665838362323986e-4,18,76059,1.8081593816114883e-4,1811,10015710,0,No,2002,1793,9939651,1.8038862732705605e-4,0,0,0,2,26
MI,2003,3.75925229768093e-4,29,77143,1.836442671119808e-4,1844,10041152,0,No,2003,1815,9964009,1.8215559620630612e-4,0,0,0,2,26
MI,2004,0.001162999,91,78246,0.001236659,12435,10055315,0,No,2004,12344,9977069,0.001237237,0,0,0,2,26
MI,2005,0.001474313,117,79359,0.001476251,14838,10051137,0,No,2005,14721,9971778,0.001476266,0,0,0,2,26
MI,2006,0.001626016,131,80565,0.001517923,15234,10036081,0,No,2006,15103,9955516,0.001517048,0,0,0,2,26
MI,2007,0.001399666,114,81448,0.001522505,15227,10001284,0,No,2007,15113,9919836,0.001523513,0,0,0,2,26
MI,2008,0.001333479,110,82491,0.001552345,15441,9946889,0,No,2008,15331,9864398,0.001554175,0,0,0,2,26
MI,2009,0.001738985,146,83957,0.001566617,15512,9901591,0,No,2009,15366,9817634,0.001565143,0,0,0,2,26
MI,2010,0.001423072,122,85730,0.001572093,15538,9883640,0,No,2010,15416,9797910,0.001573397,0,0,0,2,26
MI,2011,0.001681822,145,86216,0.001630589,16104,9876187,0,No,2011,15959,9789971,0.001630138,0,0,0,2,26
MI,2012,0.001821765,159,87278,0.001624346,16054,9883360,0,No,2012,15895,9796082,0.001622587,0,0,0,2,26
MI,2013,0.001925451,170,88291,0.001696811,16791,9895622,0,No,2013,16621,9807331,0.001694753,0,0,0,2,26
MI,2014,0.002080475,185,88922,0.001739376,17237,9909877,0,No,2014,17052,9820955,0.001736287,0,0,0,2,26
MI,2015,0.001864797,167,89554,0.001469981,14586,9922576,0,No,2015,14419,9833022,0.001466385,0,0,0,2,26
MI,2016,0.00225524,204,90456,0.001833446,18203,9928300,0,No,2016,17999,9837844,0.001829568,0,0,0,2,26
MI,2017,0.001856828,170,91554,0.001854991,18480,9962311,0,No,2017,18310,9870757,0.001854974,0,0,0,2,26
MI,2018,0.002007705,185,92145,0.001840352,18396,9995915,0,No,2018,18211,9903770,0.001838795,0,0,0,2,26
MI,2019,0.001737348,161,92670,0.001828703,18263,9986857,0,No,2019,18102,9894187,0.001829559,0,0,0,2,26
MI,2020,0.001842672,171,92800,0.002055776,20489,9966555,0,No,2020,20318,9873755,0.002057778,0,0,0,2,26
MN,1999,2.168292886331415e-4,13,59955,1.3583719727233983e-4,662,4873481,1,Mandatory,1999,649,4813526,1.3482839814306602e-4,1,0,2,1.3583719727233983e-4,27
MN,2000,2.552933480127008e-4,16,62673,1.4290131129739551e-4,703,4919479,1,Mandatory,2000,687,4856806,1.414509865125352e-4,1,0,2,1.4290131129739551e-4,27
MN,2001,2.186372651601518e-4,14,64033,1.515213546771732e-4,755,4982796,1,Mandatory,2001,741,4918763,1.5064763234170868e-4,1,0,2,1.515213546771732e-4,27
MN,2002,3.522205206738132e-4,23,65300,1.591971205046489e-4,799,5018935,1,Mandatory,2002,776,4953635,1.5665263993007154e-4,1,0,2,1.591971205046489e-4,27
MN,2003,2.85263869078898e-4,19,66605,1.7749821314507838e-4,897,5053572,1,Mandatory,2003,878,4986967,1.7605891516827763e-4,1,0,2,1.7749821314507838e-4,27
MN,2004,4.404316229905307e-4,30,68115,1.8829678482257156e-4,958,5087713,1,Mandatory,2004,928,5019598,1.8487536252903122e-4,1,0,2,1.8829678482257156e-4,27
MN,2005,3.5705104401725273e-4,25,70018,2.1329799722556343e-4,1092,5119598,1,Mandatory,2005,1067,5049580,2.113047025693226e-4,1,0,2,2.1329799722556343e-4,27
MN,2006,5.155285561020468e-4,37,71771,2.163238311589593e-4,1117,5163555,1,Mandatory,2006,1080,5091784,2.1210640514208773e-4,1,0,2,2.163238311589593e-4,27
MN,2007,5.29028757460662e-4,39,73720,1.981870113379486e-4,1032,5207203,1,Mandatory,2007,993,5133483,1.9343591865406002e-4,1,0,2,1.981870113379486e-4,27
MN,2008,4.4885673549136613e-4,34,75748,2.1478866662931213e-4,1127,5247018,1,Mandatory,2008,1093,5171270,2.113600720906083e-4,1,0,2,2.1478866662931213e-4,27
MN,2009,5.213628424702171e-4,40,76722,2.2362329189012426e-4,1181,5281203,1,Mandatory,2009,1141,5204481,2.1923415610509482e-4,1,0,2,2.2362329189012426e-4,27
MN,2010,6.153451701813986e-4,48,78005,2.2964125623948302e-4,1218,5303925,1,Mandatory,2010,1170,5225920,2.23884024248362e-4,1,0,2,2.2964125623948302e-4,27
MN,2011,0.001468708,116,78981,9.089104468759805e-4,4858,5344861,1,Mandatory,2011,4742,5265880,9.005142540278168e-4,1,0,2,9.089104468759805e-4,27
MN,2012,0.001594176,127,79665,0.001102965,5933,5379139,1,Mandatory,2012,5806,5299474,0.00109558,1,0,2,0.001102965,27
MN,2013,0.00164093,134,81661,0.001227958,6656,5420380,1,Mandatory,2013,6522,5338719,0.001221641,1,0,2,0.001227958,27
MN,2014,0.002052768,170,82815,0.001309836,7148,5457173,1,Mandatory,2014,6978,5374358,0.001298388,1,0,2,0.001309836,27
MN,2015,0.002092199,176,84122,0.001345273,7385,5489594,1,Mandatory,2015,7209,5405472,0.001333649,1,0,2,0.001345273,27
MN,2016,0.002363288,201,85051,0.001419215,7834,5519952,1,Mandatory,2016,7633,5434901,0.001404441,1,0,2,0.001419215,27
MN,2017,0.002847229,247,86751,0.001511314,8428,5576606,1,Mandatory,2017,8181,5489855,0.001490203,1,0,2,0.001511314,27
MN,2018,0.002566928,226,88043,0.001547803,8685,5611179,1,Mandatory,2018,8459,5523136,0.001531557,1,0,2,0.001547803,27
MN,2019,0.002978264,265,88978,0.001610389,9082,5639632,1,Mandatory,2019,8817,5550654,0.001588461,1,0,2,0.001610389,27
MN,2020,0.003668798,327,89130,0.001823118,10314,5657342,1,Mandatory,2020,9987,5568212,0.001793574,1,0,2,0.001823118,27
MO,1999,0,0,27852,1.13988839881279e-4,634,5561948,0,No,1999,634,5534096,1.1456252294864419e-4,0,0,0,0,29
MO,2000,1.5685782406826452e-4,5,31876,1.447666584870526e-4,810,5595211,0,No,2000,805,5563335,1.4469738025842414e-4,0,0,0,0,29
MO,2001,0,0,32290,1.5227413172722829e-4,859,5641142,0,No,2001,859,5608852,1.5315076953358725e-4,0,0,0,0,29
MO,2002,1.5261583541908308e-4,5,32762,1.615908860625658e-4,917,5674825,0,No,2002,912,5642063,1.6164300185942624e-4,0,0,0,0,29
MO,2003,1.4966027118441138e-4,5,33409,1.8355684473490486e-4,1048,5709403,0,No,2003,1043,5675994,1.8375636055993012e-4,0,0,0,0,29
MO,2004,1.4604083301691153e-4,5,34237,1.8059268850144778e-4,1038,5747741,0,No,2004,1033,5713504,1.807997334035296e-4,0,0,0,0,29
MO,2005,1.4322953966025952e-4,5,34909,2.193323316581179e-4,1270,5790300,0,No,2005,1265,5755391,2.1979392885730962e-4,0,0,0,0,29
MO,2006,1.4023671958265552e-4,5,35654,2.3020163266870955e-4,1345,5842704,0,No,2006,1340,5807050,2.3075399729638972e-4,0,0,0,0,29
MO,2007,1.3699380787988383e-4,5,36498,2.2233122698982202e-4,1309,5887612,0,No,2007,1304,5851114,2.2286354359186985e-4,0,0,0,0,29
MO,2008,1.3348639773607068e-4,5,37457,2.3987510964031225e-4,1421,5923916,0,No,2008,1416,5886459,2.4055208742641373e-4,0,0,0,0,29
MO,2009,1.3069845253032205e-4,5,38256,2.5347721758175686e-4,1511,5961088,0,No,2009,1506,5922832,2.5427025449987437e-4,0,0,0,0,29
MO,2010,5.634668579039033e-4,22,39044,0.001455019,8714,5988927,0,No,2010,8692,5949883,0.001460869,0,0,0,0,29
MO,2011,5.014542172299669e-4,20,39884,0.001517464,9121,6010688,0,No,2011,9101,5970804,0.00152425,0,0,0,0,29
MO,2012,8.182494421026532e-4,33,40330,0.001598808,9628,6021988,0,No,2012,9595,5981658,0.00160407,0,0,0,0,29
MO,2013,7.082844861273935e-4,29,40944,0.00168162,10164,6044171,0,No,2013,10135,6003227,0.001688259,0,0,0,0,29
MO,2014,6.945608698776136e-4,29,41753,0.001700148,10309,6063589,0,No,2014,10280,6021836,0.001707121,0,0,0,0,29
MO,2015,5.869509074261028e-4,25,42593,0.001733821,10548,6083672,0,No,2015,10523,6041079,0.001741907,0,0,0,0,29
MO,2016,4.8828125e-4,21,43008,0.001840473,11214,6093000,0,No,2016,11193,6049992,0.001850085,0,0,0,0,29
MO,2017,8.192431103930092e-4,36,43943,0.001911661,11687,6113532,0,No,2017,11651,6069589,0.00191957,0,0,0,0,29
MO,2018,7.427581084426838e-4,33,44429,0.001960841,12013,6126452,0,No,2018,11980,6082023,0.001969739,0,0,0,0,29
MO,2019,7.256255772021637e-4,33,45478,0.00188825,11589,6137428,0,No,2019,11556,6091950,0.00189693,0,0,0,0,29
MO,2020,9.080492076189653e-4,42,46253,0.002053304,12631,6151548,0,No,2020,12589,6105295,0.002061981,0,0,0,0,29
MS,1999,0,0,10521,6.54078195225017e-5,185,2828408,0,No,1999,185,2817887,6.565202933971447e-5,0,0,0,0,28
MS,2000,0,0,12565,8.085330468548417e-5,230,2844658,0,No,2000,230,2832093,8.12120223453114e-5,0,0,0,0,28
MS,2001,0,0,12915,9.533844095010365e-5,272,2852994,0,No,2001,272,2840079,9.577198380749268e-5,0,0,0,0,28
MS,2002,0,0,13412,1.1858615914122633e-4,339,2858681,0,No,2002,339,2845269,1.1914514936900519e-4,0,0,0,0,28
MS,2003,3.5760263195537117e-4,5,13982,1.2132571352070486e-4,348,2868312,0,No,2003,343,2854330,1.2016830569695865e-4,0,0,0,0,28
MS,2004,3.4258307639602604e-4,5,14595,1.4226326665535944e-4,411,2889010,0,No,2004,406,2874415,1.4124613182160545e-4,0,0,0,0,28
MS,2005,3.306003702724147e-4,5,15124,1.4625200838419748e-4,425,2905943,0,No,2005,420,2890819,1.4528754653957927e-4,0,0,0,0,28
MS,2006,0,0,15686,1.9001865074365451e-4,552,2904978,0,No,2006,552,2889292,1.9105026421697773e-4,0,0,0,0,28
MS,2007,3.095400235250418e-4,5,16153,1.7518397732511483e-4,513,2928350,0,No,2007,508,2912197,1.74438748477524e-4,0,0,0,0,28
MS,2008,2.984718242597899e-4,5,16752,1.6961767497589733e-4,500,2947806,0,No,2008,495,2931054,1.688812283908792e-4,0,0,0,0,28
MS,2009,0,0,17199,1.814940918096482e-4,537,2958774,0,No,2009,537,2941575,1.8255526376176028e-4,0,0,0,0,28
MS,2010,2.828054298642534e-4,5,17680,1.8569088298205403e-4,551,2967297,0,No,2010,546,2949617,1.8510877852955147e-4,0,0,0,0,28
MS,2011,2.772694504519492e-4,5,18033,1.839844862132501e-4,548,2978512,0,No,2011,543,2960479,1.8341626473283547e-4,0,0,0,0,28
MS,2012,2.720940356987375e-4,5,18376,5.561276895976651e-4,1660,2984926,0,No,2012,1655,2966550,5.578871079199744e-4,0,0,0,0,28
MS,2013,2.732539075308777e-4,5,18298,5.519511020133344e-4,1651,2991207,0,No,2013,1646,2972909,5.536664593500844e-4,0,0,0,0,28
MS,2014,2.71370420624152e-4,5,18425,5.457437829796743e-4,1634,2994079,0,No,2014,1629,2975654,5.47442679827695e-4,0,0,0,0,28
MS,2015,2.675943270002676e-4,5,18685,5.550852796129308e-4,1661,2992333,0,No,2015,1656,2973648,5.568917370179658e-4,0,0,0,0,28
MS,2016,2.6466229091679015e-4,5,18892,5.443791100288217e-4,1627,2988726,0,No,2016,1622,2969834,5.461584721570297e-4,0,0,0,0,28
